peak	chr	start	end	length	pileup	neg.log10p	fold.enrichment	neg.log10.q	tag	d	i.chr	i.start	i.end	id	ensembl.id	strand	gene.type	rep3.match
nup153_broad_peak_32096	chr6	113909074	113910121	1048	10.79	655.388	466.124	400.249	GENE	5926	chr6	113902703	113903149	RP11-367G18.2	ENSG00000218208	+	pseudogene	 
nup153_broad_peak_9487	chr13	22448582	22449721	1140	9.53	646.985	475.603	390.631	LAD	5927	chr13	22417313	22442656	chr13_22417313_22442656				 
nup153_broad_peak_31668	chr6	75930338	75931427	1090	10.11	486.797	374.894	254.851	LAD	5932	chr6	74392292	75924407	chr6_74392292_75924407				 
nup153_broad_peak_18722	chr2	12658323	12659928	1606	7.56	443.189	371.188	216.104	LAD	5980	chr2	12665907	12692931	chr2_12665907_12692931				 
nup153_broad_peak_33753	chr7	57551597	57553231	1635	15.18	469.185	302.013	240.923	GENE	5997	chr7	57544872	57545601	RP11-1324A7.2	ENSG00000270957	+	pseudogene	 
nup153_broad_peak_22836	chr21	20345414	20346499	1086	7.48	509.746	415.171	271.906	GENE	6039	chr21	20325582	20339376	AL157359.3	ENSG00000226204	-	lincRNA	 
nup153_broad_peak_15230	chr17	25593728	25595094	1367	16.04	909.503	503.314	625.899	GENE	6040	chr17	25601133	25601503	RPL34P31	ENSG00000239223	+	pseudogene	 
nup153_broad_peak_21108	chr2	206490931	206493115	2185	12.53	878.924	558.031	594.275	GENE	6046	chr2	205410516	206484886	PARD3B	ENSG00000116117	+	protein_coding	 
nup153_broad_peak_27396	chr4	83088427	83089520	1094	6.85	453.504	390.809	222.985	GENE	6181	chr4	83095700	83095806	RNU6-499P	ENSG00000202485	+	snRNA	 
nup153_broad_peak_1602	chr1	100426514	100427748	1235	8.12	51.219	411.466	275.751	GENE	6192	chr1	100433939	100435420	RP5-884G6.2	ENSG00000228084	-	antisense	 
nup153_broad_peak_17834	chr19	24244287	24245856	1570	15.42	540.663	328.816	299.004	LAD	6193	chr19	24252048	24631782	chr19_24252048_24631782				 
nup153_broad_peak_32427	chr6	142773621	142774645	1025	8.59	527.449	415.267	28.602	GENE	6219	chr6	142622991	142767403	GPR126	ENSG00000112414	+	protein_coding	 
nup153_broad_peak_23222	chr22	16860581	16862188	1608	19.54	957.091	466.643	666.307	GENE	6233	chr22	16868420	16871613	ABCD1P4	ENSG00000225293	+	pseudogene	 
nup153_broad_peak_34657	chr7	120398856	120400834	1979	7.45	499.809	420.422	262.334	GENE	6289	chr7	120386792	120392568	RP4-797C5.2	ENSG00000231295	-	antisense	 
nup153_broad_peak_1152	chr1	60432654	60434093	1440	7.39	458.844	383.868	229.553	GENE	6339	chr1	60440431	60440726	RN7SL475P	ENSG00000265535	-	misc_RNA	 
nup153_broad_peak_19052	chr2	36519147	36520175	1029	9.51	707.123	523.066	434.352	GENE	6357	chr2	36526531	36526973	AC009414.1	ENSG00000233752	-	pseudogene	 
nup153_broad_peak_37652	chr9	67319939	67321381	1443	90.45	180.436	300.542	143.816	GENE	6395	chr9	67327775	67334983	BMS1P10	ENSG00000237238	-	pseudogene	R1_R2_R3_10kb
nup153_broad_peak_36435	chr8	97470300	97472224	1925	9.13	653.187	48.917	395.215	LAD	6398	chr8	97478621	97501102	chr8_97478621_97501102				 
nup153_broad_peak_30242	chr5	146844141	146845314	1174	8.38	614.586	466.553	356.181	LAD	6404	chr5	146851717	147234991	chr5_146851717_147234991				 
nup153_broad_peak_8027	chr12	39843647	39844999	1353	10.39	685.076	480.017	422.916	GENE	6456	chr12	39687030	39837192	KIF21A	ENSG00000139116	-	protein_coding	 
nup153_broad_peak_27942	chr4	141514007	141515063	1057	28.29	156.095	595.481	120.765	GENE	6493	chr4	141521555	141521729	RP11-5K16.3	ENSG00000248621	-	pseudogene	 
nup153_broad_peak_6948	chr11	102395771	102396783	1013	9.77	745.225	535.891	475.819	LAD	6500	chr11	102403282	102923112	chr11_102403282_102923112				 
nup153_broad_peak_19700	chr2	89855001	89856036	1036	14.89	533.856	339.412	29.169	LAD	6623	chr2	89833026	89848379	chr2_89833026_89848379				 
nup153_broad_peak_21809	chr20	9016559	9017699	1141	11.49	913.829	621.587	619.739	LAD	6624	chr20	8938406	9009936	chr20_8938406_9009936				 
nup153_broad_peak_24308	chr3	33917822	33918916	1095	9.33	54.106	425.141	297.861	GENE	6629	chr3	33839844	33911194	PDCD6IP	ENSG00000170248	+	protein_coding	 
nup153_broad_peak_38202	chr9	104341655	104343262	1608	7.69	543.525	432.521	297.899	LAD	6736	chr9	104349997	106845916	chr9_104349997_106845916				 
nup153_broad_peak_3877	chr10	22816013	22817020	1008	9.06	671.751	500.543	40.612	GENE	6759	chr10	22823778	23003484	PIP4K2A	ENSG00000150867	-	protein_coding	 
nup153_broad_peak_32169	chr6	121748460	121750043	1584	9.3	433.922	340.636	209.896	GENE	6796	chr6	121756838	121770873	GJA1	ENSG00000152661	+	protein_coding	 
nup153_broad_peak_38238	chr9	108448811	108450000	1190	16.06	798.249	458.389	521.518	GENE	6826	chr9	108456825	108538893	TMEM38B	ENSG00000095209	+	protein_coding	 
nup153_broad_peak_3781	chr10	15918332	15919492	1161	18.66	779.822	404.015	50.576	LAD	6867	chr10	15926358	16433063	chr10_15926358_16433063				 
nup153_broad_peak_12250	chr15	38357254	38358358	1105	9.58	541.621	411.217	299.746	LAD	6878	chr15	38180564	38350377	chr15_38180564_38350377				 
nup153_broad_peak_3951	chr10	27740692	27742793	2102	8.62	625.323	47.882	365.184	LAD	6888	chr10	27682375	27733805	chr10_27682375_27733805				 
nup153_broad_peak_34884	chr7	138066612	138067893	1282	6.72	439.647	384.339	211.266	LAD	6908	chr7	138074800	138100841	chr7_138074800_138100841				 
nup153_broad_peak_29909	chr5	124264245	124265249	1005	9.6	683.612	518.664	415.398	GENE	6955	chr5	124255640	124257291	RP11-284A20.1	ENSG00000249423	+	lincRNA	 
nup153_broad_peak_35078	chr7	152745758	152746866	1109	10.41	813.552	563.885	539.032	GENE	6957	chr7	152753822	152753904	AF104455.1	ENSG00000265275	+	miRNA	 
nup153_broad_peak_6050	chr11	43325422	43326515	1094	12.62	81.407	529.916	53.614	GENE	6999	chr11	43333513	43366079	API5	ENSG00000166181	+	protein_coding	 
nup153_broad_peak_27080	chr4	53298590	53299644	1055	10	429.259	334.988	205.913	GENE	7017	chr4	53306660	53307701	RP11-588F10.1	ENSG00000251286	-	pseudogene	 
nup153_broad_peak_19886	chr2	103227735	103229142	1408	16.08	963.735	532.574	671.059	GENE	7025	chr2	103236166	103327777	SLC9A2	ENSG00000115616	+	protein_coding	 
nup153_broad_peak_7944	chr12	31791774	31793045	1272	13.72	515.107	335.669	277.219	GENE	7050	chr12	31800094	31826048	METTL20	ENSG00000139160	+	protein_coding	 
nup153_broad_peak_37915	chr9	84692994	84694004	1011	12.63	109.099	678.369	787.169	GENE	7067	chr9	84701070	84703683	DDX10P2	ENSG00000230360	-	pseudogene	 
nup153_broad_peak_37599	chr9	45431745	45432817	1073	14.85	578.667	355.773	329.393	GENE	7112	chr9	45424050	45424634	RP11-187C18.4	ENSG00000236157	-	pseudogene	 
nup153_broad_peak_39805	chrX	129687641	129688644	1004	13.56	116.064	72.459	83.937	GENE	7194	chrX	129679560	129680448	RP1-274L7.3	ENSG00000271677	+	pseudogene	 
nup153_broad_peak_19434	chr2	68068202	68069202	1001	12.47	100.496	667.954	697.192	LAD	7199	chr2	68025700	68061004	chr2_68025700_68061004				 
nup153_broad_peak_39399	chrX	63431312	63432361	1050	11.03	67.614	469.649	414.917	LAD	7225	chrX	63439585	64045998	chrX_63439585_64045998				 
nup153_broad_peak_39625	chrX	103238136	103239163	1028	9.46	710.614	520.443	440.606	GENE	7239	chrX	103230535	103230898	H2BFXP	ENSG00000233320	+	pseudogene	 
nup153_broad_peak_1201	chr1	63811313	63812410	1098	17.14	112.237	595.601	811.192	GENE	7271	chr1	63803934	63804043	Y_RNA	ENSG00000252784	+	misc_RNA	 
nup153_broad_peak_4161	chr10	39083552	39089224	5673	16.79	802.563	428.756	533.135	GENE	7314	chr10	39076135	39076239	RP11-96F8.1	ENSG00000233832	+	pseudogene	 
nup153_broad_peak_30841	chr6	10356679	10358423	1745	11.34	810.827	556.502	531.138	GENE	7404	chr6	10365826	10366815	RP1-290I10.2	ENSG00000216781	-	pseudogene	 
nup153_broad_peak_17103	chr18	59206847	59208228	1382	6.89	450.909	387.489	223.273	LAD	7420	chr18	57824758	59199428	chr18_57824758_59199428				R1_R2_R3_10kb
nup153_broad_peak_1841	chr1	118250336	118251427	1092	8.65	545.188	430.382	30.325	GENE	7473	chr1	118242651	118242864	RP11-134N8.2	ENSG00000270719	-	pseudogene	 
nup153_broad_peak_33164	chr7	18075047	18076110	1064	12.45	830.694	546.409	549.999	GENE	7562	chr7	18066405	18067486	PRPS1L1	ENSG00000229937	-	protein_coding	 
nup153_broad_peak_8499	chr12	72219918	72221218	1301	8.84	468.756	366.205	238.706	GENE	7597	chr12	72228814	72229176	RP11-2H8.3	ENSG00000257991	-	pseudogene	 
nup153_broad_peak_1504	chr1	91625336	91626426	1091	7.92	551.003	444.149	30.518	LAD	7644	chr1	91518957	91617693	chr1_91518957_91617693				 
nup153_broad_peak_35660	chr8	33075239	33076649	1411	12.76	797.694	515.203	525.334	GENE	7718	chr8	33084366	33084665	RP11-451O18.1	ENSG00000253993	-	pseudogene	 
nup153_broad_peak_3792	chr10	16431840	16432849	1010	17.39	112.951	621.735	819.402	GENE	7806	chr10	16440654	16440758	snoU13	ENSG00000238552	-	snoRNA	 
nup153_broad_peak_37274	chr9	16284126	16285135	1010	13.02	862.846	557.426	573.786	GENE	7816	chr9	16203933	16276311	C9orf92	ENSG00000205549	-	protein_coding	 
nup153_broad_peak_19510	chr2	72394270	72395282	1013	6.85	453.316	390.668	222.939	GENE	7832	chr2	72403113	73053170	EXOC6B	ENSG00000144036	-	protein_coding	 
nup153_broad_peak_27364	chr4	80404371	80405733	1363	13.03	72.467	461.555	457.855	GENE	7838	chr4	80413570	80497614	LINC00989	ENSG00000250334	+	lincRNA	 
nup153_broad_peak_1435	chr1	87259011	87260035	1025	11.29	634.698	439.141	377.376	GENE	7862	chr1	87250596	87251150	RP4-612B15.2	ENSG00000230721	+	pseudogene	 
nup153_broad_peak_6267	chr11	58834001	58835039	1039	12.08	833.385	551.856	554.662	GENE	7870	chr11	58701116	58826132	RP11-142C4.6	ENSG00000255240	-	antisense	 
nup153_broad_peak_35325	chr8	12771322	12772357	1036	15.88	144.146	840.325	109.182	GENE	7893	chr8	12763347	12763430	AC090133.1	ENSG00000264463	+	miRNA	 
nup153_broad_peak_6163	chr11	48954891	48959340	4450	8.93	466.468	369.219	237.548	GENE	7907	chr11	48967246	48973447	TRIM51CP	ENSG00000249910	+	pseudogene	 
nup153_broad_peak_28614	chr5	7676621	7677750	1130	11.79	839.717	561.259	55.719	LAD	7918	chr5	7685667	7713382	chr5_7685667_7713382				 
nup153_broad_peak_38421	chr9	118514482	118515578	1097	9.64	501.261	383.147	265.497	GENE	7965	chr9	118501942	118506518	RP11-284G10.1	ENSG00000228714	-	lincRNA	 
nup153_broad_peak_31600	chr6	71094414	71096600	2187	11.5	810.789	538.532	533.463	GENE	7991	chr6	71104590	71109120	RP11-462G2.1	ENSG00000237643	+	lincRNA	 
nup153_broad_peak_1535	chr1	93288454	93289585	1132	8.23	560.681	4.424	313.653	GENE	7998	chr1	93297582	93307481	RPL5	ENSG00000122406	+	protein_coding	 
nup153_broad_peak_3394	chr1	241985259	241987239	1981	7.72	441.252	370.621	214.947	GENE	7999	chr1	241995237	241996089	RP11-553N16.1	ENSG00000229022	+	pseudogene	 
nup153_broad_peak_32469	chr6	144974792	144975853	1062	14	528.297	346.646	287.149	LAD	8012	chr6	144943157	144966781	chr6_144943157_144966781				 
nup153_broad_peak_5885	chr11	28691562	28692600	1039	13.35	113.849	707.678	821.559	GENE	8131	chr11	28700730	28705016	RP11-960D24.1	ENSG00000248990	+	lincRNA	 
nup153_broad_peak_3788	chr10	16240609	16241659	1051	8.45	615.791	470.204	356.888	GENE	8162	chr10	16249820	16249926	RNU6-1075P	ENSG00000201260	-	snRNA	 
nup153_broad_peak_27279	chr4	73821611	73822713	1103	9.17	641.138	488.157	382.582	GENE	8183	chr4	73830895	73831020	RNU4ATAC9P	ENSG00000252955	+	snRNA	 
nup153_broad_peak_6159	chr11	48938682	48943273	4592	7.77	503.972	412.803	267.972	GENE	8185	chr11	48928655	48930498	RP11-56P9.4	ENSG00000255527	+	pseudogene	 
nup153_broad_peak_17813	chr19	22975103	22977305	2203	9.32	643.982	487.371	385.918	GENE	8195	chr19	22939007	22966909	ZNF99	ENSG00000213973	-	protein_coding	 
nup153_broad_peak_22759	chr21	10853187	10854337	1151	19.72	670.377	343.279	408.429	GENE	8286	chr21	10862622	10863067	IGHV1OR21-1	ENSG00000169861	+	IG_V_gene	 
nup153_broad_peak_19701	chr2	89856698	89857896	1199	22.13	100.688	456.583	703.647	LAD	8320	chr2	89833026	89848379	chr2_89833026_89848379				 
nup153_broad_peak_8667	chr12	91434830	91435866	1037	13.05	111.173	699.171	796.703	GENE	8403	chr12	91444268	91451760	KERA	ENSG00000139330	-	protein_coding	 
nup153_broad_peak_37413	chr9	32365216	32366594	1379	7.45	517.896	420.716	276.895	LAD	8459	chr9	27588630	32356758	chr9_27588630_32356758				 
nup153_broad_peak_1383	chr1	80547983	80549320	1338	14.53	113.998	666.456	831.083	GENE	8469	chr1	80557788	80558922	RP11-339A11.1	ENSG00000235756	-	pseudogene	 
nup153_broad_peak_32640	chr6	156862135	156863274	1140	8.39	478.806	391.411	247.789	LAD	8571	chr6	156776015	156853565	chr6_156776015_156853565				 
nup153_broad_peak_3045	chr1	221493702	221494846	1145	9.09	458.302	367.834	229.635	GENE	8577	chr1	221503422	221509638	RP11-421L10.1	ENSG00000234754	-	lincRNA	 
nup153_broad_peak_33218	chr7	21430954	21431962	1009	11.21	834.205	584.027	549.394	GENE	8577	chr7	21440538	21441231	AC005094.2	ENSG00000229949	-	pseudogene	 
nup153_broad_peak_13278	chr15	97394214	97395351	1138	13.37	654.697	406.637	396.296	GENE	8601	chr15	97385299	97385614	RN7SKP181	ENSG00000223120	+	misc_RNA	 
nup153_broad_peak_4193	chr10	42812440	42818696	6257	16.98	676.791	382.998	416.521	GENE	8619	chr10	42827314	42863422	RP11-313J2.1	ENSG00000215146	-	pseudogene	 
nup153_broad_peak_9668	chr13	33625936	33626970	1035	8.7	628.461	481.028	368.031	LAD	8707	chr13	33635676	33651181	chr13_33635676_33651181				 
nup153_broad_peak_38341	chr9	114592258	114593394	1137	11.04	661.748	457.194	403.738	GENE	8715	chr9	114602108	114602214	RNU6-1013P	ENSG00000206907	+	snRNA	 
nup153_broad_peak_10611	chr14	24123567	24125218	1652	11.53	477.631	33.493	247.017	GENE	8720	chr14	24099324	24114848	DHRS2	ENSG00000100867	+	protein_coding	 
nup153_broad_peak_37241	chr9	14425986	14427011	1026	8.87	63.929	491.334	377.662	LAD	8790	chr9	14435800	14681836	chr9_14435800_14681836				 
nup153_broad_peak_36720	chr8	120694498	120695741	1244	11.6	586.856	414.641	336.387	GENE	8806	chr8	120569326	120685693	ENPP2	ENSG00000136960	-	protein_coding	 
nup153_broad_peak_33548	chr7	40275350	40276450	1101	7.2	489.041	404.918	254.822	LAD	8812	chr7	40285261	40327031	chr7_40285261_40327031				 
nup153_broad_peak_28461	chr4	187485536	187486804	1269	10.51	581.501	415.121	336.514	GENE	8816	chr4	187454809	187476721	MTNR1A	ENSG00000168412	-	protein_coding	 
nup153_broad_peak_22774	chr21	14359162	14363168	4007	9.44	567.507	432.013	319.985	GENE	8830	chr21	14371997	14389013	AP001464.4	ENSG00000229306	-	lincRNA	 
nup153_broad_peak_3925	chr10	25926556	25927649	1094	9.46	448.745	358.226	221.841	GENE	8851	chr10	25936499	25937033	GPN3P1	ENSG00000227465	-	pseudogene	 
nup153_broad_peak_3781	chr10	15918332	15919492	1161	18.66	779.822	404.015	50.576	GENE	8866	chr10	15928357	15928464	snoU13	ENSG00000239130	+	snoRNA	 
nup153_broad_peak_38341	chr9	114592258	114593394	1137	11.04	661.748	457.194	403.738	LAD	8901	chr9	114517760	114583358	chr9_114517760_114583358				 
nup153_broad_peak_4418	chr10	64688609	64689656	1048	19.43	784.618	391.724	504.925	GENE	8950	chr10	64571756	64679660	EGR2	ENSG00000122877	-	protein_coding	 
nup153_broad_peak_7108	chr11	114608109	114609156	1048	11.37	90.569	615.466	612.386	LAD	9024	chr11	114577695	114599086	chr11_114577695_114599086				 
nup153_broad_peak_18478	chr19	56387200	56388327	1128	18.16	893.664	480.823	604.468	LAD	9040	chr19	56359500	56378161	chr19_56359500_56378161				 
nup153_broad_peak_23221	chr22	16857977	16859306	1330	12.6	567.028	394.206	320.926	GENE	9115	chr22	16868420	16871613	ABCD1P4	ENSG00000225293	+	pseudogene	 
nup153_broad_peak_12063	chr15	22556777	22557782	1006	13.53	709.675	455.427	444.806	GENE	9141	chr15	22566922	22570823	RP11-603B24.1	ENSG00000258732	+	pseudogene	 
nup153_broad_peak_37618	chr9	66768523	66769685	1163	10.34	495.899	37.252	260.531	GENE	9152	chr9	66720898	66759372	RP11-318K12.2	ENSG00000230857	+	lincRNA	 
nup153_broad_peak_34245	chr7	87553095	87554181	1087	12.59	10.709	676.209	763.491	GENE	9278	chr7	87563458	87832204	ADAM22	ENSG00000008277	+	protein_coding	 
nup153_broad_peak_5565	chr11	4581487	4583287	1801	12.11	796.738	525.953	520.706	GENE	9367	chr11	4592653	4599050	C11orf40	ENSG00000171987	-	protein_coding	 
nup153_broad_peak_39885	chrX	136266502	136267523	1022	17.1	162.998	879.133	128.131	LAD	9412	chrX	136192324	136257091	chrX_136192324_136257091				 
nup153_broad_peak_27817	chr4	127002577	127003786	1210	9.13	685.168	504.102	422.943	GENE	9419	chr4	126991863	126993159	RP11-318I4.1	ENSG00000251649	+	lincRNA	 
nup153_broad_peak_3021	chr1	219991811	219992866	1056	7.25	492.241	409.526	255.508	LAD	9462	chr1	220002327	220091577	chr1_220002327_220091577				 
nup153_broad_peak_20033	chr2	114869311	114870382	1072	13.94	121.505	743.641	889.541	GENE	9470	chr2	114879851	114880870	AC010982.2	ENSG00000235242	-	lincRNA	 
nup153_broad_peak_28753	chr5	16883867	16885207	1341	8.55	448.969	361.975	223.308	LAD	9472	chr5	16855959	16874396	chr5_16855959_16874396				 
nup153_broad_peak_25167	chr3	98322062	98323074	1013	15.63	105.176	594.381	753.522	GENE	9496	chr3	98239976	98312567	CPOX	ENSG00000080819	-	protein_coding	 
nup153_broad_peak_31663	chr6	75569743	75570743	1001	15.48	100.307	575.754	711.019	GENE	9544	chr6	75558793	75560200	RP11-560O20.1	ENSG00000219736	-	pseudogene	 
nup153_broad_peak_28228	chr4	169118403	169119587	1185	7.83	544.694	438.388	301.526	GENE	9563	chr4	169013666	169108841	ANXA10	ENSG00000109511	+	protein_coding	 
nup153_broad_peak_35642	chr8	31088083	31089242	1160	7.85	491.004	401.459	256.406	GENE	9584	chr8	31077410	31078500	RP11-363L24.2	ENSG00000229211	-	pseudogene	 
nup153_broad_peak_39842	chrX	133285970	133287041	1072	11.09	87.206	598.035	582.527	GENE	9601	chrX	133276258	133276370	Y_RNA	ENSG00000200572	-	misc_RNA	 
nup153_broad_peak_39838	chrX	132932822	132933896	1075	12.19	517.297	355.296	280.496	LAD	9651	chrX	132943546	133034705	chrX_132943546_133034705				 
nup153_broad_peak_12029	chr15	20017982	20019405	1424	10.8	613.936	445.499	36.158	LAD	9672	chr15	20029076	20164941	chr15_20029076_20164941				R1_R2_R3_10kb
nup153_broad_peak_22951	chr21	32362134	32363219	1086	8.65	560.065	437.336	312.925	LAD	9701	chr21	30818949	32352434	chr21_30818949_32352434				 
nup153_broad_peak_33754	chr7	57555477	57556604	1128	15.92	572.605	341.973	325.297	GENE	9877	chr7	57544872	57545601	RP11-1324A7.2	ENSG00000270957	+	pseudogene	 
nup153_broad_peak_29824	chr5	114890486	114891741	1256	9.48	554.177	419.603	312.005	GENE	9896	chr5	114856608	114880591	FEM1C	ENSG00000145780	-	protein_coding	 
nup153_broad_peak_36451	chr8	98274733	98275766	1034	9.17	492.696	386.687	259.155	GENE	9952	chr8	98285717	98290176	TSPYL5	ENSG00000180543	-	protein_coding	 
nup153_broad_peak_25678	chr3	139588737	139589748	1012	11.12	672.971	47.822	410.371	GENE	10002	chr3	139556062	139578736	RP11-166D18.1	ENSG00000251471	+	lincRNA	 
nup153_broad_peak_14054	chr16	34012089	34013134	1046	12.59	634.919	4.168	380.611	GAP	10017	chr16	34023150	34173150					 
nup153_broad_peak_29406	chr5	75102510	75103975	1466	9.23	628.184	473.298	372.294	LAD	10026	chr5	75069741	75092485	chr5_75069741_75092485				 
nup153_broad_peak_19702	chr2	89858420	89862424	4005	13.13	797.882	506.729	520.842	LAD	10042	chr2	89833026	89848379	chr2_89833026_89848379				R1_R2_R3_10kb
nup153_broad_peak_23221	chr22	16857977	16859306	1330	12.6	567.028	394.206	320.926	GAP	10128	chr22	16697850	16847850					 
nup153_broad_peak_22758	chr21	10849517	10852492	2976	16.59	667.811	380.995	408.312	GENE	10131	chr21	10862622	10863067	IGHV1OR21-1	ENSG00000169861	+	IG_V_gene	 
nup153_broad_peak_28404	chr4	184260706	184262505	1800	14.38	126.491	736.034	952.624	GENE	10153	chr4	184250451	184250554	snoU13	ENSG00000238596	+	snoRNA	 
nup153_broad_peak_19704	chr2	89874182	89880425	6244	74.1	22.355	37.464	184.416	GENE	10177	chr2	89890601	89891307	IGKV2D-40	ENSG00000251039	+	IG_V_gene	R1_R2_R3_10kb
nup153_broad_peak_10235	chr13	90163048	90164151	1104	9.91	743.903	542.848	470.027	GENE	10286	chr13	90129862	90152763	LINC01040	ENSG00000226037	-	lincRNA	 
nup153_broad_peak_3918	chr10	25368711	25370095	1385	11.96	713.709	484.963	44.561	GENE	10291	chr10	25380385	25380483	AL139821.1	ENSG00000266069	-	miRNA	R1_R2_R3_10kb
nup153_broad_peak_9100	chr12	115528288	115529441	1154	13.98	10.263	61.934	725.897	GENE	10331	chr12	115515130	115517958	RP11-25E2.1	ENSG00000257958	+	lincRNA	 
nup153_broad_peak_36043	chr8	64068696	64069923	1228	9.3	513.927	395.946	276.426	GENE	10362	chr8	64080284	64081001	YTHDF3-AS1	ENSG00000270673	-	lincRNA	 
nup153_broad_peak_29279	chr5	64432953	64434147	1195	9.79	608.641	449.871	355.919	GENE	10417	chr5	64444563	64777747	ADAMTS6	ENSG00000049192	-	protein_coding	 
nup153_broad_peak_7690	chr12	11545658	11547117	1460	9.65	532.257	408.346	291.624	LAD	10418	chr12	11347734	11535241	chr12_11347734_11535241				R1_R2_R3_10kb
nup153_broad_peak_25120	chr3	90492491	90494427	1937	11.04	588.063	412.826	341.997	GAP	10428	chr3	90504854	93504854					 
